Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Thu -16 Jan 2020 20:30,15043.0,15043.0,2419.0,129.0,0.0,7924.0,4984.0,4571.0,0.0,0.0,-0.0,499549.0,2940.0,0.0,480411.0,4571.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 21:00,14421.0,14421.0,2419.0,129.0,0.0,7924.0,4984.0,3949.0,0.0,0.0,-0.0,497574.0,2940.0,0.0,478436.0,3949.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 21:30,13823.0,13823.0,2419.0,129.0,0.0,6474.0,3498.0,4801.0,0.0,0.0,-0.0,495174.0,2976.0,0.0,476036.0,4801.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 22:00,13315.0,13315.0,2419.0,129.0,0.0,6474.0,3498.0,4292.0,0.0,0.0,-0.0,493027.0,2976.0,0.0,473890.0,4292.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 22:30,12702.0,12702.0,2419.0,129.0,0.0,4996.0,2433.0,5158.0,0.0,0.0,-0.0,490448.0,2563.0,0.0,471311.0,5158.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 23:00,12246.0,12246.0,2419.0,129.0,0.0,4996.0,2433.0,4701.0,0.0,0.0,-0.0,488098.0,2563.0,0.0,468960.0,4701.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 23:30,11884.0,11884.0,2419.0,129.0,0.0,4296.0,1175.0,5039.0,0.0,0.0,-0.0,485578.0,3121.0,0.0,466440.0,5039.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 00:00,11431.0,11431.0,2419.0,129.0,0.0,9698.0,6352.0,0.0,0.0,0.0,-816.0,485904.0,3346.0,0.0,466766.0,0.0,-816.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 00:30,11111.0,11111.0,2419.0,129.0,0.0,10540.0,6936.0,0.0,0.0,0.0,-1977.0,486695.0,3604.0,0.0,467557.0,0.0,-1977.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fri -17 Jan 2020 01:00,10706.0,10706.0,2419.0,129.0,0.0,10540.0,6936.0,0.0,0.0,0.0,-2382.0,487648.0,3604.0,0.0,468510.0,0.0,-2382.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
